EAN,Código Interno,Nombre Producto,Categoría,Subcategoría,Marca,Fabricante,Precio de Lista,Precio de Oferta,Tipo de Oferta,URL
7798029039110,,almohaditas trigo limon ecosan 200 gr,mayonesas,GENERAL,ECOSAN,,1821.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798029039110&P=1
7798029030605,,aritos d/maiz frutal ecosan 100 gr,mayonesas,GENERAL,ECOSAN,,796.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798029030605&P=1
7791078022744,,aritos de miel granix 130 gr,mayonesas,GENERAL,GRANIX,,1532.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791078022744&P=1
7790045826965,,aritos frutales granix 130 gr,mayonesas,GENERAL,GRANIX,,1481.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790045826965&P=1
7790045000457,,baloncitos chocolatados granix 150 gr,mayonesas,GENERAL,GRANIX,,1604.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790045000457&P=1
7790380014928,,barra cereal flow c/frutas georgalos 23 gr,mayonesas,GENERAL,GEORGALOS,,778.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380014928&P=1
7790380016199,,barra cereal flow c/yogur georgalos 27 gr,mayonesas,GENERAL,GEORGALOS,,778.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380016199&P=1
7790380020004,,barra cereal flow franola c/chips georgalos 23 gr,mayonesas,GENERAL,GEORGALOS,,820.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380020004&P=1
7790380020172,,barra cereal flow yog.light frutos georgalos 24 gr,mayonesas,GENERAL,GEORGALOS,,820.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380020172&P=1
7790380020028,,barra f/bosque flow cereal 23 gr,mayonesas,GENERAL,FLOW CEREAL,,820.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380020028&P=1
7790580131883,,cacao arcoa 360 gr,mayonesas,GENERAL,ARCOA,,3134.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790580131883&P=1
7790380023418,,cacao bolsa toddy 360 gr,mayonesas,GENERAL,TODDY,,4073.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380023418&P=1
7790580131876,,cacao arcoa 180 gr,mayonesas,GENERAL,ARCOA,,1500.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790580131876&P=1
8445290559975,,cacao e/polvo menos azucar nesquik 300 gr,mayonesas,GENERAL,NESQUIK,,5133.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445290559975&P=1
8445291121904,,cacao e/polvo nesquik 800 gr,mayonesas,GENERAL,NESQUIK,,7903.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445291121904&P=1
7794690000039,,cacao el quilla 200 gr,mayonesas,GENERAL,EL QUILLA,,1693.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794690000039&P=1
8445291121843,,cacao en polvo s/tacc nesquik 150 gr,mayonesas,GENERAL,NESQUIK,,1704.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445291121843&P=1
7790070433015,,cacao exquisita 150 gr,mayonesas,GENERAL,EXQUISITA,,1510.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790070433015&P=1
7790150830444,,cacao fortificado chocolino 180 gr,mayonesas,GENERAL,CHOCOLINO,,2116.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150830444&P=1
7790150830468,,cacao fortificado chocolino 360 gr,mayonesas,GENERAL,CHOCOLINO,,3543.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150830468&P=1
7790150830482,,cacao fortificado chocolino 800 gr,mayonesas,GENERAL,CHOCOLINO,,9906.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150830482&P=1
8445291121867,,cacao original nesquik 180 gr,mayonesas,GENERAL,NESQUIK,,2042.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445291121867&P=1
7613287149145,,cacao nescao 300 gr,mayonesas,GENERAL,NESCAO,,2718.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7613287149145&P=1
7790380023401,,cacao original toddy 180 gr,mayonesas,GENERAL,TODDY,,2045.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380023401&P=1
8445291121881,,cacao nesquik 360 gr,mayonesas,GENERAL,NESQUIK,,3541.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445291121881&P=1
7790380023616,,cacao zucoa 300 gr,mayonesas,GENERAL,ZUCOA,,2918.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790380023616&P=1
8445290794819,,cafe cookies & cream nescafe dolca 125 gr,mayonesas,GENERAL,NESCAFE DOLCA,,2698.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445290794819&P=1
7790170903975,,cafe blend t/italiano tradicion la morenita 250 gr,mayonesas,GENERAL,LA MORENITA,,7510.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790170903975&P=1
7891000421048,,cafe americano capsulas x 10u nescafe 1 un,mayonesas,GENERAL,NESCAFE,,10393.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7891000421048&P=1
7790550019050,,cafe caps.tostado molido brasil x cabrales 55 gr,mayonesas,GENERAL,CABRALES,,9100.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550019050&P=1
7790550018978,,cafe capsula colombia x 10u cabrales 55 gr,mayonesas,GENERAL,CABRALES,,9600.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550018978&P=1
8000070053502,,cafe capsula decafeinato 10u lavazza 1 un,mayonesas,GENERAL,LAVAZZA,,16839.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8000070053502&P=1
7792360096870,,cafe capsula espresso intenso x 10 bonafide 1 un,mayonesas,GENERAL,BONAFIDE,,5997.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792360096870&P=1
8000070053465,,cafe capsula qualita oro 10u lavazza 1 un,mayonesas,GENERAL,LAVAZZA,,16900.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8000070053465&P=1
7790170903715,,cafe capsula etiopia 10u la morenita 1 un,mayonesas,GENERAL,LA MORENITA,,7348.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790170903715&P=1
7790550018770,,cafe capsulas cappuccino 6u cabrales 1 un,mayonesas,GENERAL,CABRALES,,18026.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550018770&P=1
7790550019036,,cafe capsula vita x 10u cabrales 55 gr,mayonesas,GENERAL,CABRALES,,9600.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550019036&P=1
8445290256270,,cafe caramelo d/pack nescafe 125 gr,mayonesas,GENERAL,NESCAFE,,2844.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445290256270&P=1
7790150100677,,cafe clasico esp. instantanea la virginia 50 gr,mayonesas,GENERAL,LA VIRGINIA,,2949.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150100677&P=1
7790550029417,,cafe clasico instantaneo la planta de c 160 gr,mayonesas,GENERAL,LA PLANTA DE CAFE,,8300.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550029417&P=1
7891000421420,,cafe cortado capsulas x 10u nescafe 1 un,mayonesas,GENERAL,NESCAFE,,10393.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7891000421420&P=1
7790150080955,,cafe descafeinado caps. x 10u la virginia 1 un,mayonesas,GENERAL,LA VIRGINIA,,7348.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150080955&P=1
7613035379213,,cafe descafeinado mas aroma nescafe 100 gr,mayonesas,GENERAL,NESCAFE,,11903.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7613035379213&P=1
7792360097051,,cafe e/capsula lungo x 10 bonafide 1 un,mayonesas,GENERAL,BONAFIDE,,6110.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792360097051&P=1
7891000260982,,cafe e/capsula dolce gusto galak x nescafe 1 un,mayonesas,GENERAL,NESCAFE,,10393.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7891000260982&P=1
7790150090121,,cafe e/capsulas cortado la virginia 10 un,mayonesas,GENERAL,LA VIRGINIA,,5863.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150090121&P=1
7790742340306,,alimento a base almendra s/azucar la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,3910.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742340306&P=1
7790742340108,,alimento a base almendras la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,3910.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742340108&P=1
7790742872654,,bebida lactea caramel la serenisima 200 ml,mayonesas,GENERAL,LA SERENISIMA,,1453.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742872654&P=1
7790742872661,,bebida lactea cappuccino la serenisima 200 ml,mayonesas,GENERAL,LA SERENISIMA,,1537.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742872661&P=1
7790742172204,,bebida lactea s/ cacao la serenisima 200 ml,mayonesas,GENERAL,LA SERENISIMA,,1524.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742172204&P=1
7790742671653,,cafe leche & d.leche caramel sense 1 lt,mayonesas,GENERAL,SENSE,,3802.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742671653&P=1
7791337007796,,chocolatada mocha cindor 1 lt,mayonesas,GENERAL,CINDOR,,6862.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791337007796&P=1
7798338291421,,leche chocolatada apostoles 1 lt,mayonesas,GENERAL,APOSTOLES,,2208.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798338291421&P=1
7791337007260,,leche chocolatada cindor 200 ml,mayonesas,GENERAL,CINDOR,,2466.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791337007260&P=1
7791337008410,,leche chocolatada clasica la serenisima 200 cc,mayonesas,GENERAL,LA SERENISIMA,,1732.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791337008410&P=1
7790787002672,,leche chocolatada fort. ilolay 200 ml,mayonesas,GENERAL,ILOLAY,,1257.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787002672&P=1
7793913002119,,leche chocolatada fort. tregar 200 cc,mayonesas,GENERAL,TREGAR,,1183.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793913002119&P=1
7790787172566,,leche chocolatada ilolay 1 lt,mayonesas,GENERAL,ILOLAY,,2620.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787172566&P=1
7791337008403,,leche chocolatada la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,4781.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791337008403&P=1
7798338291056,,leche chocolatada las tres ninas 200 ml,mayonesas,GENERAL,LAS TRES NINAS,,821.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798338291056&P=1
8445291169722,,leche chocolatada menos azucar nesquik 200 ml,mayonesas,GENERAL,NESQUIK,,1620.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445291169722&P=1
7794820903124,,leche chocolatada milkaut 1 lt,mayonesas,GENERAL,MILKAUT,,3721.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794820903124&P=1
7794820004159,,leche chocolatada milkaut 200 cc,mayonesas,GENERAL,MILKAUT,,1049.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794820004159&P=1
8445291632660,,leche chocolatada nestle 190 ml,mayonesas,GENERAL,NESTLE,,1394.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445291632660&P=1
7791337007253,,leche chocolatada puro cacao cindor 1 lt,mayonesas,GENERAL,CINDOR,,6327.0,,Oferta,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791337007253&P=1
7792280005617,,o clock earl grey te cachamai 20 un,mayonesas,GENERAL,CACHAMAI,,2601.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792280005617&P=1
7790387711929,,te earl grey internacional taragui 25 un,mayonesas,GENERAL,TARAGUI,,4028.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387711929&P=1
7790150310267,,te boldo e/saq. la virginia 25 un,mayonesas,GENERAL,LA VIRGINIA,,1806.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150310267&P=1
7798104307943,,te amazonia mango x15 saq inti zen 1 un,mayonesas,GENERAL,INTI ZEN,,4277.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798104307943&P=1
7790550042010,,te boldo big ben 25 un,mayonesas,GENERAL,BIG BEN,,3029.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550042010&P=1
7790170924642,,te boldo e/saquitos la morenita 20 un,mayonesas,GENERAL,LA MORENITA,,1229.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790170924642&P=1
7790150310281,,te boldo e/saquitos la virginia 50 un,mayonesas,GENERAL,LA VIRGINIA,,3034.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150310281&P=1
7790480089703,,te boldo green hills 20 un,mayonesas,GENERAL,GREEN HILLS,,3214.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790480089703&P=1
7790150380161,,te c/durazno e/saquitos la virginia 20 un,mayonesas,GENERAL,LA VIRGINIA,,2146.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150380161&P=1
7790150250327,,te c/rosa mosyman e/saquitos la virginia 20 un,mayonesas,GENERAL,LA VIRGINIA,,2800.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150250327&P=1
7798104308070,,te calma andina inti zen 1 un,mayonesas,GENERAL,INTI ZEN,,4277.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798104308070&P=1
7790150250150,,te canela e/saq. la virginia 20 un,mayonesas,GENERAL,LA VIRGINIA,,1872.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150250150&P=1
7790387800166,,te chai internacional x 25 saq. taragui 1 un,mayonesas,GENERAL,TARAGUI,,4028.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387800166&P=1
7790150250525,,te chai la virginia 20 un,mayonesas,GENERAL,LA VIRGINIA,,1965.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150250525&P=1
7798104307707,,te chaman chai x 15 inti zen 1 un,mayonesas,GENERAL,INTI ZEN,,4277.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798104307707&P=1
7792280005921,,te citrus o clock caps 10u cachamai 1 un,mayonesas,GENERAL,CACHAMAI,,8807.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792280005921&P=1
7790550000201,,te clasico e/saquitos big ben 25 un,mayonesas,GENERAL,BIG BEN,,1662.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550000201&P=1
7790150211908,,te clasico e/saquitos la virginia 25 un,mayonesas,GENERAL,LA VIRGINIA,,800.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150211908&P=1
7790387711882,,te clasico int. taragui 50 un,mayonesas,GENERAL,TARAGUI,,5546.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387711882&P=1
7790150231258,,te clasico virgin islands 50 un,mayonesas,GENERAL,VIRGIN ISLANDS,,3341.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150231258&P=1
7790387010152,,mate cocido e/saquitos hermeticos union 40 un,mayonesas,GENERAL,UNION,,3022.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387010152&P=1
7790387120370,,botella termica taragui 1 un,mayonesas,GENERAL,TARAGUI,,3567.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387120370&P=1
7790150260142,,mate cocido 25 saquitos litoral 1 un,mayonesas,GENERAL,LITORAL,,1537.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790150260142&P=1
0758890928125,,mate cocido e/saquitos 25u don basilio 1 un,mayonesas,GENERAL,DON BASILIO,,890.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0758890928125&P=1
7790070508805,,mate cocido e/saquitos nobleza gaucha 25 un,mayonesas,GENERAL,NOBLEZA GAUCHA,,1082.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790070508805&P=1
7790387010046,,mate cocido e/saquitos ensob.herme taragui 40 un,mayonesas,GENERAL,TARAGUI,,3047.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387010046&P=1
7793704000768,,mate cocido e/saquitos playadito 50 un,mayonesas,GENERAL,PLAYADITO,,2138.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793704000768&P=1
7793704000744,,mate cocido e/saquitos playadito 25 un,mayonesas,GENERAL,PLAYADITO,,1073.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793704000744&P=1
7790411000784,,mate cocido e/saquitos rosamonte 25 un,mayonesas,GENERAL,ROSAMONTE,,1365.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790411000784&P=1
7790411000791,,mate cocido e/saquitos rosamonte 50 un,mayonesas,GENERAL,ROSAMONTE,,2109.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790411000791&P=1
7790387011852,,mate cocido e/saquitos vain.y miel taragui 20 un,mayonesas,GENERAL,TARAGUI,,2114.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387011852&P=1
7790550000300,,mate cocido e/saquitos yer-vita 25 un,mayonesas,GENERAL,YER-VITA,,1457.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790550000300&P=1
7790710334733,,mate cocido mix favoritos cbse 25 un,mayonesas,GENERAL,CBSE,,1299.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790710334733&P=1
7792280000193,,mate cocido saquitos cachamate 25 un,mayonesas,GENERAL,CACHAMATE,,1555.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792280000193&P=1
7790387800081,,mate cocido suave union 25 un,mayonesas,GENERAL,UNION,,1033.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387800081&P=1
7790710334740,,mate cocido mix inspiracion 25u cbse 1 un,mayonesas,GENERAL,CBSE,,1299.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790710334740&P=1
7790387800050,,mate cocido taragui 25 un,mayonesas,GENERAL,TARAGUI,,1038.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387800050&P=1
7790387800067,,mate e/saquitos filtro diamantado taragui 50 un,mayonesas,GENERAL,TARAGUI,,1893.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387800067&P=1
7790387800074,,mate e/saquitos filtro diamantado taragui 100 un,mayonesas,GENERAL,TARAGUI,,3922.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387800074&P=1
7790387800098,,mate e/saquitos filtro diamantado union 50 un,mayonesas,GENERAL,UNION,,1893.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790387800098&P=1
7793126000667,,dulce frambuesa patagonia 350 gr,mayonesas,GENERAL,PATAGONIA,,9899.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793126000667&P=1
7793126000711,,dulce frutos del bosque patagonia 350 gr,mayonesas,GENERAL,PATAGONIA,,9899.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793126000711&P=1
7793360131509,,jalea de membrillo la campagnola 454 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,3824.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131509&P=1
7793360131615,,jalea de membrillo bc la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,4721.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131615&P=1
7798132921173,,jalea membrillo light canale 390 gr,mayonesas,GENERAL,CANALE,,2110.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798132921173&P=1
7798088960349,,mermelada ciruela light el brocal 400 gr,mayonesas,GENERAL,EL BROCAL,,6510.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798088960349&P=1
7798088960387,,mermelada arandano el brocal 420 gr,mayonesas,GENERAL,EL BROCAL,,6965.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798088960387&P=1
7793360131462,,mermelada arandanos +f la campagnola 454 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,4662.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131462&P=1
7798088960394,,mermelada arandanos light el brocal 420 gr,mayonesas,GENERAL,EL BROCAL,,8845.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798088960394&P=1
7793360131561,,mermelada bc aranadanos la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,4234.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131561&P=1
7793360131547,,mermelada bc ciruela la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,3383.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131547&P=1
7793360131516,,mermelada bc durazno la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,2500.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131516&P=1
7793360131530,,mermelada bc frutilla la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,4123.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131530&P=1
7793360131554,,mermelada bc naranja la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,3383.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131554&P=1
7793360131424,,mermelada ciruela +f la campagnola 454 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,3768.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131424&P=1
7790580123437,,mermelada ciruela arcor 454 gr,mayonesas,GENERAL,ARCOR,,3082.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790580123437&P=1
7793046008071,,mermelada ciruela dulcor 500 gr,mayonesas,GENERAL,DULCOR,,1515.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793046008071&P=1
7795184119787,,mermelada ciruela noel 454 gr,mayonesas,GENERAL,NOEL,,2283.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7795184119787&P=1
7793360131523,,mermelada damasco la campagnola 390 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,3383.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131523&P=1
7793360131448,,mermelada damasco la campagnola 454 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,3556.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360131448&P=1
7793360126994,,batata lata la campagnola 700 gr,mayonesas,GENERAL,LA CAMPAGNOLA,,5211.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793360126994&P=1
7790580504809,,dulce batata c/chocolate arcor 500 gr,mayonesas,GENERAL,ARCOR,,2115.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790580504809&P=1
7792260619391,,dulce batata c/chocolate orieta 500 gr,mayonesas,GENERAL,ORIETA,,2536.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792260619391&P=1
7790580504410,,dulce batata liso arcor 500 gr,mayonesas,GENERAL,ARCOR,,2135.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790580504410&P=1
7792260639801,,dulce batata prodiabet orieta 400 gr,mayonesas,GENERAL,ORIETA,,2591.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7792260639801&P=1
7790742625304,,dulce d/leche clasico la serenisima 400 gr,mayonesas,GENERAL,LA SERENISIMA,,3248.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742625304&P=1
7790244941889,,dulce d/leche dietetico s/gluten f san ignacio 450 gr,mayonesas,GENERAL,SAN IGNACIO,,5389.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790244941889&P=1
7790742104304,,dulce de leche clasico la serenisima 1 kg,mayonesas,GENERAL,LA SERENISIMA,,8545.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742104304&P=1
7791058010662,,dulce de leche clasico manfrey 400 gr,mayonesas,GENERAL,MANFREY,,2254.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791058010662&P=1
7794820902936,,dulce de leche clasico milkaut 400 gr,mayonesas,GENERAL,MILKAUT,,2848.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794820902936&P=1
7790742625106,,dulce de leche colonial la serenisima 250 gr,mayonesas,GENERAL,LA SERENISIMA,,2832.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742625106&P=1
7794820902950,,dulce de leche de campo milkaut 395 gr,mayonesas,GENERAL,MILKAUT,,2377.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794820902950&P=1
7790742624208,,dulce de leche dubai la serenisima 250 gr,mayonesas,GENERAL,LA SERENISIMA,,3136.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742624208&P=1
7798088960318,,dulce de leche el brocal 450 gr,mayonesas,GENERAL,EL BROCAL,,6892.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798088960318&P=1
7790289000169,,dulce de leche el rosquinense 1 kg,mayonesas,GENERAL,EL ROSQUINENSE,,4802.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790289000169&P=1
7790289000145,,dulce de leche el rosquinense 200 gr,mayonesas,GENERAL,EL ROSQUINENSE,,1124.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790289000145&P=1
7790289001654,,dulce de leche el rosquinense 400 gr,mayonesas,GENERAL,EL ROSQUINENSE,,2120.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790289001654&P=1
7790742625205,,dulce de leche estilo colonial la serenisima 400 gr,mayonesas,GENERAL,LA SERENISIMA,,3605.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742625205&P=1
7790398100026,,dulce de leche la paulina 1 kg,mayonesas,GENERAL,LA PAULINA,,7408.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790398100026&P=1
7790398100002,,dulce de leche la paulina 250 gr,mayonesas,GENERAL,LA PAULINA,,2217.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790398100002&P=1
7791100046137,,azucar bc chango 500 gr,mayonesas,GENERAL,CHANGO,,2067.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791100046137&P=1
7791100000023,,azucar bolsa chango 500 gr,mayonesas,GENERAL,CHANGO,,601.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791100000023&P=1
7798433540196,,azucar comun de la familia 1 kg,mayonesas,GENERAL,DE LA FAMILIA,,1012.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798433540196&P=1
7791100000481,,azucar bolsa chango 1 kg,mayonesas,GENERAL,CHANGO,,1289.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791100000481&P=1
