EAN,CodigoInterno,NombreProducto,Categoria,Subcategoria,Marca,Fabricante,PrecioLista,PrecioOferta,TipoOferta,URL,SKU,ProductId,ClusterId,ClusterNombre
7798126070931,214300209,Oblea Sinfonia Clasica 100 Gr,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Sinfonia,,929.0,929.0,"Derrumbe- Desayuno y Meriendas | Fiestas  Super - Desayuno | kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | Fiestas- Filtro Galletitas y Cereales | MasOfertas - Desayuno y Golosinas | Ofertazos - Filtro - Desayuno | Ofertazos - Especiales | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Árbol N2 - 25% | Almacen | Derrumbe de precios - Desayuno | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oblea-sinfonia-clasica-100-gr-2/p,214776,214742,3454,Almacen
7798126072805,214300206,Oblea Sinfonia Clasica 200 Gr,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Sinfonia,,1699.0,1699.0,"Desayuno - Regional | kiosko galletitas dulces | Sin cucarda Financiacion | Aniversario - Destacados | Flash- Galletitas Dulces 3x2 | MasOfertas - Desayuno y Golosinas | Ofertazos - Filtro - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Árbol N2 - 25% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oblea-sinfonia-clasica-200-gr-2/p,214759,214725,3454,Almacen
7798126070948,214300207,Oblea Sinfonia De Frutilla 100 Gr,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Sinfonia,,929.0,929.0,"Derrumbe- Desayuno y Meriendas | Fiestas  Super - Desayuno | kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | Fiestas- Filtro Galletitas y Cereales | MasOfertas - Desayuno y Golosinas | Ofertazos - Filtro - Desayuno | Ofertazos - Especiales | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Árbol N2 - 25% | Almacen | Derrumbe de precios - Desayuno | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oblea-sinfonia-de-frutilla-100-gr-2/p,214777,214743,3454,Almacen
7798126071747,214300208,Oblea Sinfonia De Limon 100 G,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Sinfonia,,929.0,929.0,"Derrumbe- Desayuno y Meriendas | Fiestas  Super - Desayuno | kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | Fiestas- Filtro Galletitas y Cereales | MasOfertas - Desayuno y Golosinas | Ofertazos - Filtro - Desayuno | Ofertazos - Especiales | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Árbol N2 - 25% | Almacen | Derrumbe de precios - Desayuno | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oblea-sinfonia-de-limon-100-g-2/p,214779,214745,3454,Almacen
7798126072591,122497893,Oblea Sinfonia Naranja Y Chocolate Gaona X 100gr,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Gaona,,929.0,929.0,"Más Online | Almacén | leyDeGondolas | Derrumbe- Desayuno y Meriendas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Super - Filtro Desayuno | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | Seleccionados Todo 2da al 70% - Ofertazos | Black almacen | BF - Filtro desayuno | MasOfertas - Desayuno y Golosinas | Vuelta al Cole - Snacks | Ofertazos - Filtro - Desayuno | Días que si - Almacén | Ofertazos - Especiales | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Árbol N2 - 25% | Almacen | Derrumbe de precios - Desayuno | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oblea-sinfonia-naranja-y-chocolate-gaona-x-100gr-2/p,134614,134614,3454,Almacen
7798126071273,214300210,Oblea Sinfonia Sabor Chocolate 100 Gr,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Sinfonia,,929.0,929.0,"Derrumbe- Desayuno y Meriendas | Fiestas  Super - Desayuno | kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | Fiestas- Filtro Galletitas y Cereales | MasOfertas - Desayuno y Golosinas | Ofertazos - Filtro - Desayuno | Ofertazos - Especiales | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Árbol N2 - 25% | Almacen | Derrumbe de precios - Desayuno | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oblea-sinfonia-sabor-chocolate-100-gr-2/p,214778,214744,3454,Almacen
7798094223889,103045357,Oblea Smack Con Mousse De Chocolate 160 G 10u,Kiosco,Chocolates > Confites,SMACK,,2739.0,2739.0,San Valentín - Bombones y Chocolates | PROMO 3x2 GRAL EUGE CUMPLE 16 | Sin cucarda Financiacion | 3x2 Bombones y tabletas de chocolates seleccionadas- OP | Fiestas Filtro- Chocolates y Golosinas | PROMOS 3X2 DETODO FLASH 17AL20 | Seleccionados Mkt | Días que si - Filtro - Desayuno y golosinas | MAS CLUB 2 - EVENTOS | Coleccion Automatica - Mas Club | Mas Club Lunes 15% | Almacen | PROMOS ACTIVAS - COMAC TINA | Promos activas - ESPECIAL 2 TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/oblea-smack-con-mousse-de-chocolate-160-g-10u-2/p,223779,223230,3454,Almacen
7799120002454,214155444,Obleas Check Clásicas 100 G,Desayunos Y Meriendas,Galletitas Dulces > Obleas,CHECK,,889.0,889.0,"Nuestras Marcas | Aniversario - Filtros - Desayuno | CHECK - CARRU | Aniversario-  Desayuno | Changazo - Desayuno | kiosko galletitas dulces | Vivi la copa - Meriendas | Sin cucarda Financiacion | Vivi la copa - Almacen | Viví la copa - General | flash Especial Desayuno y Meriendas | Maraton - Filtro - Galletitas y Cereales | Desayuno | Marca Propia | Flash- Galletitas Dulces 3x2 | Aniversario - Desayuno y Meriendas | EVENTO MP - Ahorra 30% - Exclusivo online | CyberMonday - Super - Desayuno | CyberMonday - Filtro - Galletitas y más | CHECK - BUSCADOR | Regional Almacén | Check - destacados | CyberMonday - Llevás 3x2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | 20240301 a 20240310 Changazo Super - $499 | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | check GH | Almacen | Galletitas | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/obleas-check-clasicas-100-g-2/p,214980,214946,3454,Almacen
7799120002461,214155443,Obleas Check Frutilla 100 G,Desayunos Y Meriendas,Galletitas Dulces > Obleas,CHECK,,889.0,889.0,"Nuestras Marcas | Aniversario - Filtros - Desayuno | CHECK - CARRU | Aniversario-  Desayuno | Changazo - Desayuno | kiosko galletitas dulces | Vivi la copa - Meriendas | Sin cucarda Financiacion | Vivi la copa - Almacen | Viví la copa - General | flash Especial Desayuno y Meriendas | Maraton - Filtro - Galletitas y Cereales | Desayuno | Marca Propia | Flash- Galletitas Dulces 3x2 | Aniversario - Desayuno y Meriendas | EVENTO MP - Ahorra 30% - Exclusivo online | CyberMonday - Super - Desayuno | CyberMonday - Filtro - Galletitas y más | CHECK - BUSCADOR | Regional Almacén | Check - destacados | CyberMonday - Llevás 3x2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | 20240301 a 20240310 Changazo Super - $499 | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | check GH | Almacen | Galletitas | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/obleas-check-con-relleno-sabor-frutilla-100-g-2/p,214981,214947,3454,Almacen
7799120002430,214155442,Obleas Check Vainilla 100 G,Desayunos Y Meriendas,Galletitas Dulces > Obleas,CHECK,,889.0,889.0,"Nuestras Marcas | Aniversario - Filtros - Desayuno | CHECK - CARRU | Aniversario-  Desayuno | Changazo - Desayuno | kiosko galletitas dulces | Vivi la copa - Meriendas | Sin cucarda Financiacion | Vivi la copa - Almacen | Viví la copa - General | flash Especial Desayuno y Meriendas | Maraton - Filtro - Galletitas y Cereales | Desayuno | Marca Propia | Flash- Galletitas Dulces 3x2 | Aniversario - Desayuno y Meriendas | EVENTO MP - Ahorra 30% - Exclusivo online | CyberMonday - Super - Desayuno | CyberMonday - Filtro - Galletitas y más | CHECK - BUSCADOR | Regional Almacén | Check - destacados | CyberMonday - Llevás 3x2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | 20240301 a 20240310 Changazo Super - $499 | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | check GH | Almacen | Galletitas | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/obleas-check-con-relleno-sbaor-vainilla-100-g-2/p,214978,214944,3454,Almacen
7793123013219,102715132,Obleas Oblita Sabor Frutilla 4 U 50 G,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Oblita,,1709.0,1709.0,"kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/obleas-oblita-frutilla-pack-4un-2/p,215267,215233,3454,Almacen
7793123013202,102715133,Obleas Oblita Sabor Vainilla 4 U 50 G,Desayunos Y Meriendas,Galletitas Dulces > Obleas,Oblita,,1709.0,1709.0,"kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Árbol N1 - 3x2 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/obleas-oblita-vainilla-pack-4un-2/p,215266,215232,3454,Almacen
7792180133274,127270958,Obleas Rellenas 9 De Oro Chocolate Con Naranja 100g,Desayunos Y Meriendas,Galletitas Dulces > Obleas,9 De Oro,,1529.0,1529.0,"Más Online | Almacén | leyDeGondolas | Desayuno - Regional | Dias que si - Desayuno y Lacteos | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | Vuelta al Cole - Snacks | Ofertazos - Filtro - Desayuno | Días que si - Filtro - Desayuno y golosinas | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Excluidos Mas Club Lunes | Árbol N1 - 3x2 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-rellenas-obleas-9-de-oro-chocolate-con-naranja-x-100-gr-2/p,135375,135375,3454,Almacen
7798079234374,103845284,Obleas Santa María Sabor Chocolate 90 G,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Santa Maria,,2589.0,2589.0,FLASH - HASTA 25% | kiosko galletitas dulces | Sin cucarda Financiacion | Aniversario - Sin Tacc | Flash 2024 - Home | Aniversario - Almacen | FILTRO ALMACEN - FLASH 20 AL 22 | FLASH 20 AL 22 - Enero 2025 | FLASH ECOMM ENERO - PROMO 40% | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/obleas-santa-maria-sabor-chocolate-90-g-2/p,223741,223192,3454,Almacen
7798079234367,103845285,Obleas Santa María Sabor Frutilla 90 G,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Santa Maria,,2669.0,2669.0,FLASH - HASTA 25% | kiosko galletitas dulces | Sin cucarda Financiacion | Aniversario - Sin Tacc | Flash 2024 - Home | Aniversario - Almacen | FILTRO ALMACEN - FLASH 20 AL 22 | FLASH 20 AL 22 - Enero 2025 | FLASH ECOMM ENERO - PROMO 40% | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/obleas-santa-maria-sabor-frutilla-90-g-2/p,223740,223191,3454,Almacen
7798079230833,103845286,Obleas Santa María Sabor Limón 90 G,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Santa Maria,,2489.0,2489.0,FLASH - HASTA 25% | kiosko galletitas dulces | Sin cucarda Financiacion | Aniversario - Sin Tacc | Flash 2024 - Home | Aniversario - Almacen | FILTRO ALMACEN - FLASH 20 AL 22 | FLASH 20 AL 22 - Enero 2025 | FLASH ECOMM ENERO - PROMO 40% | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/obleas-santa-maria-sabor-limon-90-g-2/p,223739,223190,3454,Almacen
7790150540183,206852668,Oregano Alicante 25gr,Condimentos Y Especias,Especias,Alicante,,1199.0,1199.0,"Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | FLASH - HASTA 25% | MASCLUB - NAVIDAD | Almacen FLASH 1 - Abril 24 | Ofertazos- Almacén | MS Almacen sal especias y sabores en polvo | super - TODO 2da al 80% | Changazo - Almacen seco | Flash 2024 - Home | TODO 35% Black Friday | BF - Filtro - Salsas y especias | Llevas 2, 2da al 50% - FLASH 2 AGOSTO | Flash  - Julio 2025 | Especial Almacén - General | Especial  Almacén  - Almacén Seco | Llevás 2, 2da al 80% en Especias Alicante - CCQ - Exclusivo Online | 2da al 80% - Ofertas 31/07 | ¡A comer!-PREPARÁ TU SEMANA | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Liquidaciones - Mas Club | Derrumbe de precios - Almacén | Competencia | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/oregano-alicante-25gr-2/p,163201,163201,3454,Almacen
7790150540350,15064805,Oregano Alicante St 50gr,Condimentos Y Especias,Especias,Alicante,,2569.0,2569.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | MS Almacen sal especias y sabores en polvo | Flash  - Julio 2025 | 2da al 80% - Ofertas 31/07 | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/condimento-oregano-alicante-50-gr-2/p,17536,17533,3454,Almacen
7792900009001,213253928,Oregano Dos Anclas 25g,Condimentos Y Especias,Especias,Dos Anclas,,1039.0,1039.0,Vic - MKT | MASCLUB - NAVIDAD | super - TODO 2da al 80% | Semana de la Pasta | Mas ofertas - Almacén | Dias que si - Filtro - Almacen seco | Regional  Desayuno y Almacén | Especial Almacén - General | Especial  Almacén  - Almacén Seco | 2da al 80% - Ofertas 31/07 | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/oregano-dos-anclas-25g/p,184881,184881,3454,Almacen
7793323005069,102930342,Orégano Hojas Dicomere 20 G,Condimentos Y Especias,Especias,Dicomere,,665.0,665.0,FILTRO ALMACEN - FLASH 20 AL 22 | FLASH 20 AL 22 - Enero 2025 | FLASH ECOMM ENERO - PROMO 40% | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/oregano-hojas-dicomere-20-g-2/p,223776,223227,3454,Almacen
7793360125331,162102500,Orégano La Campagnola 23 G,Condimentos Y Especias,Especias,La Campagnola,,1279.0,1279.0,Más Online | Almacén | leyDeGondolas | MasOfertas - 35% | MASCLUB - NAVIDAD | Almacen FLASH 1 - Abril 24 | Maraton - Todo 25% | MS Almacen sal especias y sabores en polvo | super - TODO 2da al 80% | Changomanía- Supermercado | Maraton - Almacén | TODO 35% Black Friday | BF - Filtro - Salsas y especias | CyberMonday - Super - Almacen | Regional Almacén | Días que si - Almacén | Almacén | Especial Almacén - General | Especial  Almacén  - Almacén Seco | 2da al 80% - Ofertas 31/07 | Anses Filtro Excluidos | Mas Club Lunes 15% | 20240301 a 20240310 Changazo Super - 2da al 70% | Almacen | Derrumbe de precios - Almacén | Competencia | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/oregano-la-campagnola-23gr-2/p,160972,172472,3454,Almacen
7793360125348,162102467,Orégano La Campagnola 48 G,Condimentos Y Especias,Especias,La Campagnola,,2299.0,2299.0,Más Online | Almacén | leyDeGondolas | MasOfertas - 35% | MASCLUB - NAVIDAD | Almacen FLASH 1 - Abril 24 | Maraton - Todo 25% | MS Almacen sal especias y sabores en polvo | super - TODO 2da al 80% | Changomanía- Supermercado | Maraton - Almacén | TODO 35% Black Friday | BF - Filtro - Salsas y especias | CyberMonday - Super - Almacen | Regional Almacén | Días que si - Almacén | Almacén | Especial Almacén - General | Especial  Almacén  - Almacén Seco | 2da al 80% - Ofertas 31/07 | Anses Filtro Excluidos | Mas Club Lunes 15% | 20240301 a 20240310 Changazo Super - 2da al 70% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/oregano-la-campagnola-48gr-2/p,160971,182602,3454,Almacen
7798128000509,213324307,Pack De 12 Alfajores Cachafaz  Mixtos  720 Gr,Kiosco,Alfajores > Packs De Alfajores,Cachafaz,,23999.0,23999.0,"Ofertas de la Semana | Sin cucarda Financiacion | Mâs Ofertas - Almacén - Perfumería | CyberMonday - Llevás 2, 2da al 60% | CyberMonday - Super - Chocolates y Golosinas | MasOfertas - Desayuno y Golosinas | Solo  x Hoy - Supermercado | Anses Filtro Excluidos | Mas Club Lunes 15% | Apertura Campana Total | Especial Reyes|Food | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/pack-de-12-alfajores-cachafaz-mixtos-720-gr-2/p,214780,214746,3454,Almacen
7798123136968,3085520,Palitos Check Salados 120 G,Snacks,Snacks Salados > Palitos,Check,,1219.0,1219.0,Nuestras Marcas | leyDeGondolas | CHECK - CARRU | kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Marca Propia | Vuelta al Cole - Snacks | CHECK - BUSCADOR | Check - destacados | Check - Almacen y bebidas | Dia del amigo - Filtro - Combos | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | check GH | Almacen | Liquidaciones - Mas Club | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-salados-great-value-120-gr-2/p,16240,16241,3454,Almacen
7790503000272,20160112,Palitos De Arroz Sabor Queso Dos Hermanos 80 Gr,Desayunos Y Meriendas,Galletas De Arroz,Dos Hermanos,,1549.0,1549.0,Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | kiosko galletitas saladas | Ofertazos- Bebidas y Snacks | Sin cucarda Financiacion | Regional Bebidas y snacks | Changazo - Bebidas | Changazo - Filtro - Snacks | BlackFriday 23 super - filtro - Snacks | Mas ofertas - Bebidas | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-de-arroz-sabor-queso-dos-hermanos-80-gr-2/p,32086,32086,3454,Almacen
7799120000740,214223357,Palitos De Maíz Check Chizitos Sabor Queso 250 G,Snacks,Snacks Salados > Chizitos,CHECK,,2809.0,2809.0,Nuestras Marcas | CHECK - CARRU | kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Marca Propia | Vuelta al Cole - Snacks | CHECK - BUSCADOR | Check - destacados | Check - Almacen y bebidas | Dia del amigo - Filtro - Combos | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | check GH | Almacen | Liquidaciones - Mas Club | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-check-de-maiz-sabor-queso-250g-2/p,188451,188451,3454,Almacen
7794520868969,214324520,Palitos Krachitos Salados 110g,Snacks,Snacks Salados > Palitos,Krachitos,,1299.0,1299.0,kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | BF 24 - Filtro - Snacks | Ofertazos - Bebidas Y Snacks | Vuelta al Cole - Snacks | MasOfertas - Bebidas y Snacks | Sale Picada | Dia del amigo - Filtro - Combos | Cupon Snacks 20% | Prepará tu semana- mas ofertas | Cortá la semana- PREPARÁ LA SEMANA | Mas Club Lunes 15% | Ofertas Supermercado | Anses Incluidos Marzo 24 | Arbol N1 - MC 40% | Exclusivo MasClub | Supermercado | Almacen | Liquidaciones - Mas Club | Homelines - Para la picada | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-krachitos-salados-110g-2/p,189425,189425,3454,Almacen
7798052362346,210074824,Palitos Nikitos Salados Fritos 120g,Snacks,Snacks Salados > Palitos,Nikitos,,999.0,999.0,leyDeGondolas | kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Changazo - Bebidas | Aniversario - Filtros - Snacks | Aniversario - Filtros - Bebidas Sin Alcohol | Aniversario - Bebidas y Snacks | Vuelta al Cole - Snacks | Changazo - Filtro - Snacks | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-salados-nikitos-fritos-120-gr-2/p,169184,169184,3454,Almacen
7790310985526,102665218,Palitos Sabor A Queso Pehuamar 165 G,Snacks,Snacks Salados > Palitos,Pehuamar,,2949.0,2949.0,kiosko snack | Sin cucarda Financiacion | HotSale- Todo 40% | Regional Bebidas y snacks | Flash - Pepsico | Flash - Bebidas con alcohol Y Snacks | Pepsico - Pehuamar | Vuelta al Cole - Snacks | Hot Sale- 40% | HotSale - Bebidas y Snacks | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion | HOTSALE COMPLETA - Excluir,https://www.masonline.com.ar/palitos-pehuamar-sabor-queso-165g-2/p,206953,206953,3454,Almacen
7798144941121,23491418,Palitos Salados Dimax Sin Tacc 75 Gr,Snacks,Snacks Salados > Palitos,Dimax,,3249.0,3249.0,leyDeGondolas | Cucarda SIN TACC | kiosko snack | Kiosko sin tacc | MS Almacen Sin tacc y veganos | Sin cucarda Financiacion | Vuelta al Cole - Snacks | Especial Celíacos | Mas ofertas - Almacén | DESAYUNA-PREPARÁ TU SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-salados-dimax-sin-tacc-75-gr-2/p,34595,34595,3454,Almacen
7790310985380,102665217,Palitos Salados Pehuamar 165 G,Snacks,Snacks Salados > Palitos,Pehuamar,,2949.0,2949.0,kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Pepsico - Pehuamar | Vuelta al Cole - Snacks | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-pehuamar-salados-165g-2/p,206954,206954,3454,Almacen
7798187211915,103020168,Palitos Salados Quento 85 G,Snacks,Snacks Salados > Palitos,Generico,,2149.0,2149.0,kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Aniversario - Filtros - Snacks | Aniversario - Filtros - Bebidas Sin Alcohol | Aniversario - Bebidas y Snacks | Maraton - Filtro - Bebidas sin alcohol | Maraton - Filtros - Snacks | Vuelta al Cole - Snacks | Cervezas y Snacks | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-salados-quento-85-g-2/p,214138,214100,3454,Almacen
7790310984307,204716139,Palitos Salados Sabor Panceta Pep 120 G,Snacks,Snacks Salados > Palitos,Pep,,2849.0,2849.0,leyDeGondolas | Mas Promociones Exclusivas | Ahorra 40% Exclusivo Online | revision | kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | pepsico - pep | Vuelta al Cole - Snacks | Cupon Snacks 20% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/palitos-pep-comun-120-gr-2/p,158611,158611,3454,Almacen
7790310984291,195876791,Palitos Salados Sabor Panceta Pep 84 G,Snacks,Snacks Salados > Palitos,Pep,,1829.0,1829.0,"leyDeGondolas | Ahorra 40% Exclusivo Online | revision | kiosko snack | Sin cucarda Financiacion | pepsico - pep | Vuelta al Cole - Snacks | Llevás 2, 2da al 50% | Excluidos Mas Club Lunes | CheckOut | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/palitos-pep-panceta-84g-2/p,165756,165756,3454,Almacen
7790310985182,215404391,Palitos Salados Sabor Queso Pep 120 G,Snacks,Snacks Salados > Otros Snacks,Pep,,2799.0,2799.0,kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Para acompañar tu almuerzo | pepsico - pep | Vuelta al Cole - Snacks | Cupon Snacks 20% | Prepará tu semana- mas ofertas | Cortá la semana- PREPARÁ LA SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/ramitas-pep-sabor-queso-120g-2/p,191190,191190,3454,Almacen
7790310985175,215404392,Palitos Salados Sabor Quesp Pep 84 G,Snacks,Snacks Salados > Otros Snacks,Pep,,1799.0,1799.0,kiosko snack | Sin cucarda Financiacion | Regional Bebidas y snacks | Para acompañar tu almuerzo | pepsico - pep | Vuelta al Cole - Snacks | Cupon Snacks 20% | Prepará tu semana- mas ofertas | Cortá la semana- PREPARÁ LA SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/ramitas-pepe-sabor-queso-84g-2/p,191191,191191,3454,Almacen
