COD;EAN;PRODUCTO;CATEGORIA;SUBCATEGORIA;MARCA;FABRICANTE;PRECIO_LISTA;PRECIO_OFERTA;TIPO_OFERTA;FECHA;ID_BANDERA;BANDERA
;99-1555100000038;PROVOLETA SANTA ROSA XKG;Lacteos;Q. Azul;Bavaria;Savencia;32449;;;16/5/2025;010-004-10000;Carrefour
;99-1222100000002;Q. AZUL BAVARIA CLASICO XKG;Lacteos;Q. Azul;ilolay;Savencia;20180;16990;;16/5/2025;010-004-10000;Carrefour
;99-1555100000037;Q. AZUL SANTA ROSA XKG;Lacteos;Q. Untable;Adler;Savencia;25169;;;16/5/2025;010-004-10000;Carrefour
;7,79156E+12;Q. CREMA ADLER  UNTABLE CREMOSO CLµSICO 190 GR;Lacteos;Q. Crema;CasanCrem;Danone;2639;;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;Q. CREMA CASANCREM 290GR;Lacteos;Q. Crema;CasanCrem;Danone;4345;2824,25;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;Q. CREMA CASANCREM 480GR;Lacteos;Q. Crema;CasanCrem;Danone;6619;4302,35;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;Q. CREMA CASANCREM BLANCO LIGHT  290 G;Lacteos;Q. Crema;CasanCrem;Danone;4345;2824,25;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;Q. CREMA CASANCREM BLANCO LIGHT  480 G;Lacteos;Q. Crema;Cremon;Mastellone;6619;4302,35;;16/5/2025;010-004-10000;Carrefour
;7,79074E+12;Q. CREMA FINLANDIA LIGHT 290 GR;Lacteos;Q. Crema;Finlandia;Mastellone;4235;;;16/5/2025;010-004-10000;Carrefour
;7,79074E+12;Q. CREMA FINLANDIA 290GR;Lacteos;Q. Untable;Finlandia;Mastellone;4235;;;16/5/2025;010-004-10000;Carrefour
;7,79074E+12;Q. CREMA FINLANDIA BALANCE 180 GR;Lacteos;Q. Crema;Finlandia;Mastellone;2819;;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;Q. CREMA ILOLAY 290GR;Lacteos;Q. Untable;Finlandia;Mastellone;2659;1994,25;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;Q. CREMA ILOLAY CLµSICO LIGHT 290 GR;Lacteos;Q. Crema;ilolay;Savencia;2659;1994,25;;16/5/2025;010-004-10000;Carrefour
;7,79499E+12;Q. CREMA LA PAULINA 290GR;Lacteos;Q. Untable;ilolay;Savencia;2669;;;16/5/2025;010-004-10000;Carrefour
;7,79499E+12;Q. CREMA LA PAULINA LIGHT 290 GR;Lacteos;Q. Untable;ilolay;Savencia;2669;;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;Q. CREMA LA SERENISIMA 290GR;Lacteos;Q. Crema;La Paulina;Saputo;3059;2294,25;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;Q. CREMA LA SEREN÷SIMA BLANCO CLµSICO LIGHT  290G;Lacteos;Q. Untable;La Paulina;Saputo;3059;2294,25;;16/5/2025;010-004-10000;Carrefour
;7,79806E+12;Q. CREMA TONADITA CREMETTE LIGHT 290 GR;Lacteos;Q. Crema;Milkaut;Savencia;1950;1462,5;;16/5/2025;010-004-10000;Carrefour
;7,79806E+12;Q. CREMA TONADITA UNTABLE GRUYERE 180 GR;Lacteos;Q. Crema;Tonadita;Elcor;1989;1491,75;;16/5/2025;010-004-10000;Carrefour
;7,79391E+12;Q. CREMA TREGAR BLANCO 290GR;Lacteos;Q. Crema;Tonadita;Elcor;1950;1462,5;;16/5/2025;010-004-10000;Carrefour
;99-1888100000014;Q. CREMOSO LA PAULINA XKG;Lacteos;Q. Crema;Tregar;Garcia Hnos;8900;;;16/5/2025;010-004-10000;Carrefour
;99-1777100000021;Q. CREMOSO LA SERENISIMA CREMON XKG;Lacteos;Q. Crema;Tregar;Garcia Hnos;13639;;;16/5/2025;010-004-10000;Carrefour
;99-1888100000011;Q. DANBO/TYBO LA PAULINA XKG;Lacteos;Q. Cremoso;La Paulina;Saputo;17180;;;16/5/2025;010-004-10000;Carrefour
;99-1888100000016;Q. PATEGRAS LA PAULINA XKG;Lacteos;Q. Danbo/Tybo;ilolay;Savencia;18290;;;16/5/2025;010-004-10000;Carrefour
;99-1777100000017;Q. PATEGRAS LA SERENISIMA XKG;Lacteos;Q. Danbo/Tybo;La Paulina;Saputo;25159;;;16/5/2025;010-004-10000;Carrefour
;99-1666100000032;Q. PATEGRAS MILKAUT XKG;Lacteos;Q. Danbo/Tybo;La Serenisima;Mastellone;24865;;;16/5/2025;010-004-10000;Carrefour
;99-1777100000019;Q. PROVOLONE LA SERENISIMA XKG;Lacteos;Q. Pategras;Milkaut;Savencia;30659;;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;Q. RALLADO ILOLAY 120GR;Lacteos;Q. Provolone;La Paulina;Saputo;4309;3231,75;;16/5/2025;010-004-10000;Carrefour
;7,7904E+12;Q. RALLADO LA PAULINA 150GR;Lacteos;Q. Provolone;Milkaut;Savencia;4509;;;16/5/2025;010-004-10000;Carrefour
;7,7904E+12;Q. RALLADO LA PAULINA 40GR;Lacteos;Q. Provolone;Santa Rosa;Savencia;1560;;;16/5/2025;010-004-10000;Carrefour
;7,79074E+12;Q. RALLADO LA SERENISIMA 130GR;Lacteos;Q. Provolone;Tregar;Garcia Hnos;4719;;;16/5/2025;010-004-10000;Carrefour
;7,79074E+12;Q. RALLADO LA SERENISIMA 35GR;Lacteos;Q. Pategras;ilolay;Savencia;1349;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;Q. RALLADO MILKAUT 120GR;Lacteos;Q. Rallado;ilolay;Savencia;4350;;;16/5/2025;010-004-10000;Carrefour
;99-1888100000015;Q. REGGIANITO LA PAULINA XKG;Lacteos;Q. Rallado;La Serenisima;Mastellone;30880;;;16/5/2025;010-004-10000;Carrefour
;99-1777100000022;Q. REGGIANITO LA SERENISIMA XKG;Lacteos;Q. Rallado;Milkaut;Savencia;30615;;;16/5/2025;010-004-10000;Carrefour
;99-1666100000030;Q. REGGIANITO MILKAUT XKG;Lacteos;Q. Rallado;Milkaut;Savencia;26555;;;16/5/2025;010-004-10000;Carrefour
;99-1555100000039;Q. REGGIANITO SANTA ROSA XKG;Lacteos;Q. Rallado;Tregar;Garcia Hnos;32899;;;16/5/2025;010-004-10000;Carrefour
;99-1777100000020;Q. SARDO LA SERENISIMA XKG;Lacteos;Q. Reggianito;La Serenisima;Mastellone;28929;;;16/5/2025;010-004-10000;Carrefour
;99-1666100000029;Q. SARDO MILKAUT XKG;Lacteos;Q. Reggianito;Milkaut;Savencia;25420;;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR GRAN COMPRA SACHET 900GR;Lacteos;Yogur;ilolay;Savencia;2330;;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;YOGUR ILOLAY CREMOSO 120GR;Lacteos;Yogur;ilolay;Savencia;705;528,75;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;YOGUR ILOLAY CREMOSO P DESC  VAINILLA 120 GR;Lacteos;Yogur;ilolay;Savencia;705;528,75;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;YOGUR ILOLAY ENTERO FIRME SABOR DULCE DE LECHE 190GR;Lacteos;Yogur;ilolay;Savencia;1279;;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;YOGUR ILOLAY FIRME 120GR;Lacteos;Yogur;ilolay;Savencia;705;528,75;;16/5/2025;010-004-10000;Carrefour
;7,79079E+12;YOGUR ILOLAY FIRME 190GR;Lacteos;Yogur;ilolay;Savencia;1279;;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SERENISIMA CEREALES;Lacteos;Yogur;La Serenisima;Danone;2155;1400,75;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SERENISIMA CON CEREALES DESCREMADO  157GR;Lacteos;Yogur;La Serenisima;Danone;2155;1400,75;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SERENISIMA CREMOSO 120GR;Lacteos;Yogur;La Serenisima;Danone;879;571,35;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SEREN÷SIMA ENTERO CREMOSO SABOR VAINILLA 120 GR;Lacteos;Yogur;La Serenisima;Danone;879;571,35;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SERENISIMA FIRME 120GR;Lacteos;Yogur;La Serenisima;Danone;879;571,35;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SERENISIMA FIRME 190GR;Lacteos;Yogur;La Serenisima;Danone;1389;902,85;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SEREN÷SIMA FIRME VAINILLA CLµSICO 120GR;Lacteos;Yogur;La Serenisima;Danone;879;571,35;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SEREN÷SIMA FIRME VAINILLA CLµSICO 190GR;Lacteos;Yogur;La Serenisima;Danone;1389;902,85;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR LA SEREN÷SIMA BEBIBLE FRUTILLA CLµSICO 900 GR;Lacteos;Yogur;La Serenisima;Danone;3189;2072,85;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT CEREALES;Lacteos;Yogur;Milkaut;Savencia;1850;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT CREMOSO 120GR;Lacteos;Yogur;Milkaut;Savencia;895;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT CREMOSO ENTERO DE VAINILLA 120 GR;Lacteos;Yogur;Milkaut;Savencia;895;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT CREMOSO FRUTILLA 120 GR;Lacteos;Yogur;Milkaut;Savencia;895;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT CREMOSO VAINILLA 120 GR;Lacteos;Yogur;Milkaut;Savencia;895;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT SACHET 900GR;Lacteos;Yogur;Milkaut;Savencia;2735;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT SACHET BEBIBLE ENTERO FRUTILLA 900 GR;Lacteos;Yogur;Milkaut;Savencia;2735;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT ENTERO SABOR VAINILLA SACHET 905 GR;Lacteos;Yogur;Milkaut;Savencia;2735;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT TETRATOP 950ML;Lacteos;Yogur;Milkaut;Savencia;3249;;;16/5/2025;010-004-10000;Carrefour
;7,79482E+12;YOGUR MILKAUT TETRATOP 950ML;Lacteos;Yogur;Milkaut;Savencia;3249;;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR YOGURISIMO 166 GR. CEREALES;Lacteos;Yogur;Tregar;Garcia Hnos;3119;2339,25;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR YOGURISIMO CREMIX 120GR;Lacteos;Yogur;Tregar;Garcia Hnos;1400;1050;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR YOGURISIMO FIRME 120GR;Lacteos;Yogur;Yogurisimo;Danone;1400;1050;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR YOGURISIMO FIRME 190GR;Lacteos;Yogur;Yogurisimo;Danone;2105;1578,75;;16/5/2025;010-004-10000;Carrefour
;7,79134E+12;YOGUR YOGURISIMO SACHET 900GR;Lacteos;Yogur;Yogurisimo;Danone;4600;3450;;16/5/2025;010-004-10000;Carrefour
;7,7904E+12;CREMA LA PAULINA SIMPLE 200CC;Lacteos;Crema;La Paulina;Saputo;1912,9;;;16/5/2025;012-001-10000;Coto
;7,7904E+12;CREMA LA PAULINA SIMPLE 350CC;Lacteos;Crema;La Paulina;Saputo;2897,5;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;CREMA LA SERENISIMA SIMPLE 200CC;Lacteos;Crema;La Serenisima;Mastellone;2348;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;CREMA LA SERENISIMA SIMPLE 330CC;Lacteos;Crema;La Serenisima;Mastellone;3579;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;CREMA MILKAUT DOBLE 200CC;Lacteos;Crema;Milkaut;Savencia;2901,35;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;CREMA MILKAUT SIMPLE 200CC;Lacteos;Crema;Milkaut;Savencia;2772,8;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;CREMA MILKAUT SIMPLE 330CC;Lacteos;Crema;Milkaut;Savencia;4572,1;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;CREMA TONADITA SIMPLE 200CC;Lacteos;Crema;Tonadita;Elcor;1800;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;CREMA TONADITA SIMPLE 350CC;Lacteos;Crema;Tonadita;Elcor;2937,25;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;CREMA TREGAR DOBLE 200CC;Lacteos;Crema;Tregar;Garcia Hnos;2350;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;CREMA TREGAR SIMPLE 350CC;Lacteos;Crema;Tregar;Garcia Hnos;3650;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;DDL ILOLAY CLASICO 1KG;Lacteos;DDL;ilolay;Savencia;5374,95;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;DDL ILOLAY CLASICO 400GR;Lacteos;DDL;ilolay;Savencia;2651,25;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;DDL ILOLAY REPOSTERO 400GR;Lacteos;DDL;ilolay;Savencia;2917,95;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;DDL LA SERENISIMA CLASICO 400GR;Lacteos;DDL;La Serenisima;Mastellone;2900;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;DDL LA SERENISIMA COLONIAL 1KG;Lacteos;DDL;La Serenisima;Mastellone;7377,5;5499,19;;16/5/2025;012-001-10000;Coto
;7,79074E+12;DDL LA SERENISIMA COLONIAL 400GR;Lacteos;DDL;La Serenisima;Mastellone;3382,1;2499,03;;16/5/2025;012-001-10000;Coto
;7,79074E+12;DDL LA SERENISIMA REPOSTERO 400GR;Lacteos;DDL;La Serenisima;Mastellone;3136;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;DDL MILKAUT CLASICO 1KG;Lacteos;DDL;Milkaut;Savencia;6333,2;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;DDL MILKAUT CLASICO 400GR;Lacteos;DDL;Milkaut;Savencia;3401,7;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;DDL MILKAUT DE CAMPO 400GR;Lacteos;DDL;Milkaut;Savencia;2701,95;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;DDL MILKAUT REPOSTERO 400GR;Lacteos;DDL;Milkaut;Savencia;3752,6;;;16/5/2025;012-001-10000;Coto
;7,79024E+12;DDL SAN IGNACIO CLASICO 400GR;Lacteos;DDL;San Ignacio;San Ignacio;2755;;;16/5/2025;012-001-10000;Coto
;7,79024E+12;DDL SAN IGNACIO REPOSTERO 400GR;Lacteos;DDL;San Ignacio;San Ignacio;2829;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;LECHE CHOCOLATADA CINDOR 1LT;Lacteos;Chocolatada;Cindor;Danone;4975;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;LECHE CHOCOLATADA CINDOR 200CC;Lacteos;Chocolatada;Cindor;Danone;1970;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;LECHE CHOCOLATADA LA SERENISIMA 1LT;Lacteos;Chocolatada;La Serenisima;Danone;3780;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;LECHE CHOCOLATADA LA SERENISIMA 200CC;Lacteos;Chocolatada;La Serenisima;Danone;1505;;;16/5/2025;012-001-10000;Coto
;7,79834E+12;LECHE CHOCOLATADA LAS 3 NI•AS 1LT;Lacteos;Chocolatada;Las 3 Ni§as;Adecco;3150;1499,09;;16/5/2025;012-001-10000;Coto
;7,79834E+12;LECHE CHOCOLATADA LAS 3 NI•AS 200CC;Lacteos;Chocolatada;Las 3 Ni§as;Adecco;1049;519,05;;16/5/2025;012-001-10000;Coto
;7,79482E+12;LECHE CHOCOLATADA MILKAUT 1LT;Lacteos;Chocolatada;Milkaut;Savencia;3500,95;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;LECHE CHOCOLATADA MILKAUT 200CC;Lacteos;Chocolatada;Milkaut;Savencia;1030;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;LECHE ILOLAY TETRA 1LT;Lacteos;Leche;ilolay;Savencia;1937,25;1291,56;;16/5/2025;012-001-10000;Coto
;7,79074E+12;LECHE LA SERENISIMA BOTELLA 1LT;Lacteos;Leche;La Serenisima;Mastellone;2181,15;1599;;16/5/2025;012-001-10000;Coto
;7,79074E+12;LECHE LA SERENISIMA SACHET 1LT;Lacteos;Leche;La Serenisima;Mastellone;1610;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;LECHE LA SERENISIMA TETRA 1LT;Lacteos;Leche;La Serenisima;Mastellone;2130;;;16/5/2025;012-001-10000;Coto
;7,79834E+12;LECHE LAS 3 NI•AS TETRA 1LT;Lacteos;Leche;Las 3 Ni§as;Adecco;1950;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;LECHE TREGAR TETRA 1LT;Lacteos;Leche;Tregar;Garcia Hnos;1850;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;MANTECA ILOLAY 100GR;Lacteos;Manteca;ilolay;Savencia;1699,75;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;MANTECA ILOLAY 200GR;Lacteos;Manteca;ilolay;Savencia;3337,95;;;16/5/2025;012-001-10000;Coto
;7,7904E+12;MANTECA LA PAULINA 100GR;Lacteos;Manteca;La Paulina;Saputo;1768,5;;;16/5/2025;012-001-10000;Coto
;7,7904E+12;MANTECA LA PAULINA 200GR;Lacteos;Manteca;La Paulina;Saputo;3246;;;16/5/2025;012-001-10000;Coto
;7,79394E+12;MANTECA LA SERENISIMA 100GR;Lacteos;Manteca;La Serenisima;Mastellone;1978;;;16/5/2025;012-001-10000;Coto
;7,79394E+12;MANTECA LA SERENISIMA 200GR;Lacteos;Manteca;La Serenisima;Mastellone;3492;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;MANTECA TONADITA 100GR;Lacteos;Manteca;Tonadita;Elcor;1799;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;MANTECA TONADITA 200GR;Lacteos;Manteca;Tonadita;Elcor;3200;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;POSTRE DANETTE 95GR;Lacteos;Postre;Danette;Danone;1690;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;POSTRE FLAN DANETTE 95GR;Lacteos;Flan;Danette;Danone;1690;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;POSTRE FLAN SERENITO 95GR;Lacteos;Postre;La Serenisima;Danone;1525;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;POSTRE ILOLAY 120GR;Lacteos;Postre;Serenito;Danone;949;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;POSTRE LA SERENISIMA 95GR;Lacteos;Postre;Tregar;Garcia Hnos;1015;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;POSTRE SERENITO 95GR;Lacteos;Provoleta;La Serenisima;Mastellone;1525;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;POSTRE TREGAR ARROZ CON LECHE 180GR;Lacteos;Provoleta;Santa Rosa;Savencia;1350;;;16/5/2025;012-001-10000;Coto
;99-1222100000002;Q. AZUL BAVARIA CLASICO XKG;Lacteos;Q. Azul;ilolay;Savencia;22899;;;16/5/2025;012-001-10000;Coto
;99-1555100000037;Q. AZUL SANTA ROSA XKG;Lacteos;Q. Untable;Adler;Savencia;25169;;;16/5/2025;012-001-10000;Coto
;7,79156E+12;Q. CREMA ADLER  UNTABLE CREMOSO CLµSICO 190 GR;Lacteos;Q. Crema;CasanCrem;Danone;2651;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;Q. CREMA CASANCREM 290GR;Lacteos;Q. Crema;CasanCrem;Danone;4253;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;Q. CREMA CASANCREM 480GR;Lacteos;Q. Crema;CasanCrem;Danone;6184,5;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;Q. CREMA CASANCREM BLANCO LIGHT  290 G;Lacteos;Q. Crema;CasanCrem;Danone;4263;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;Q. CREMA CASANCREM BLANCO LIGHT  480 G;Lacteos;Q. Crema;Cremon;Mastellone;6184,5;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;Q. CREMA FINLANDIA LIGHT 290 GR;Lacteos;Q. Crema;Finlandia;Mastellone;4117;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;Q. CREMA FINLANDIA 290GR;Lacteos;Q. Untable;Finlandia;Mastellone;4117;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;Q. CREMA FINLANDIA BALANCE 180 GR;Lacteos;Q. Crema;Finlandia;Mastellone;2745;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;Q. CREMA ILOLAY 290GR;Lacteos;Q. Untable;Finlandia;Mastellone;2585,65;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;Q. CREMA ILOLAY CLµSICO LIGHT 290 GR;Lacteos;Q. Crema;ilolay;Savencia;2585,65;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;Q. CREMA ILOLAY UNTABLE C/JAMON 190GR;Lacteos;Q. Crema;ilolay;Savencia;2054;;;16/5/2025;012-001-10000;Coto
;7,79499E+12;Q. CREMA LA PAULINA UNTABLE PORT SALUT LIGHT 190 G;Lacteos;Q. Crema;La Paulina;Saputo;2311,5;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;Q. CREMA LA SERENISIMA 290GR;Lacteos;Q. Crema;La Paulina;Saputo;2925;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;Q. CREMA LA SEREN÷SIMA BLANCO CLµSICO LIGHT  290G;Lacteos;Q. Untable;La Paulina;Saputo;2925;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;Q. CREMA MILKAUT 290GR;Lacteos;Q. Crema;La Serenisima;Danone;3770,66;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;Q. CREMA MILKAUT FUNDIDO JAMON 190 GR;Lacteos;Q. Untable;Manfrey;;2395,95;;;16/5/2025;012-001-10000;Coto
;7,79482E+12;Q. CREMA MILKAUT UNTABLE CREMATTO 285 GR;Lacteos;Q. Crema;Milkaut;Savencia;3770,66;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;Q. CREMA TONADITA 290GR;Lacteos;Q. Untable;Milkaut;Savencia;1850;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;Q. CREMA TONADITA CREMETTE LIGHT 480 GR;Lacteos;Q. Crema;Milkaut;Savencia;2950;;;16/5/2025;012-001-10000;Coto
;7,79806E+12;Q. CREMA TONADITA UNTABLE GRUYERE 180 GR;Lacteos;Q. Crema;Tonadita;Elcor;1809;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;Q. CREMA TREGAR 280GR;Lacteos;Q. Crema;Tonadita;Elcor;2900;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;Q. CREMA TREGAR BLANCO 290GR;Lacteos;Q. Crema;Tonadita;Elcor;2900;;;16/5/2025;012-001-10000;Coto
;7,79391E+12;Q. CREMA TREGAR BLANCO LIGHT 290 GR;Lacteos;Q. Crema;Tonadita;Elcor;2900;;;16/5/2025;012-001-10000;Coto
;99-1888100000014;Q. CREMOSO LA PAULINA XKG;Lacteos;Q. Crema;Tregar;Garcia Hnos;9999;;;16/5/2025;012-001-10000;Coto
;99-1777100000021;Q. CREMOSO LA SERENISIMA CREMON XKG;Lacteos;Q. Crema;Tregar;Garcia Hnos;14049;;;16/5/2025;012-001-10000;Coto
;99-1444100000046;Q. CREMOSO TREGAR XKG;Lacteos;Q. Untable;Tregar;Garcia Hnos;11189;;;16/5/2025;012-001-10000;Coto
;99-1888100000016;Q. PATEGRAS LA PAULINA XKG;Lacteos;Q. Danbo/Tybo;ilolay;Savencia;18899;;;16/5/2025;012-001-10000;Coto
;99-1777100000017;Q. PATEGRAS LA SERENISIMA XKG;Lacteos;Q. Danbo/Tybo;La Paulina;Saputo;24449;;;16/5/2025;012-001-10000;Coto
;99-1777100000019;Q. PROVOLONE LA SERENISIMA XKG;Lacteos;Q. Pategras;Milkaut;Savencia;29799;;;16/5/2025;012-001-10000;Coto
;99-1555100000035;Q. PROVOLONE SANTA ROSA XKG;Lacteos;Q. Pategras;Tregar;Garcia Hnos;36499;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;Q. RALLADO ILOLAY 120GR;Lacteos;Q. Provolone;La Paulina;Saputo;4219;;;16/5/2025;012-001-10000;Coto
;7,7904E+12;Q. RALLADO LA PAULINA 150GR;Lacteos;Q. Provolone;Milkaut;Savencia;4149;;;16/5/2025;012-001-10000;Coto
;7,79074E+12;Q. RALLADO LA SERENISIMA 130GR;Lacteos;Q. Provolone;Tregar;Garcia Hnos;4589;;;16/5/2025;012-001-10000;Coto
;99-1888100000015;Q. REGGIANITO LA PAULINA XKG;Lacteos;Q. Rallado;La Serenisima;Mastellone;28499;;;16/5/2025;012-001-10000;Coto
;99-1777100000022;Q. REGGIANITO LA SERENISIMA XKG;Lacteos;Q. Rallado;Milkaut;Savencia;29755;;;16/5/2025;012-001-10000;Coto
;99-1555100000039;Q. REGGIANITO SANTA ROSA XKG;Lacteos;Q. Rallado;Tregar;Garcia Hnos;32899;;;16/5/2025;012-001-10000;Coto
;99-1777100000020;Q. SARDO LA SERENISIMA XKG;Lacteos;Q. Reggianito;La Serenisima;Mastellone;28139;;;16/5/2025;012-001-10000;Coto
;99-1555100000036;Q. SARDO SANTA ROSA XKG;Lacteos;Q. Reggianito;Santa Rosa;Savencia;32329;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;YOGUR  LA SEREN÷SIMA BEBIBLE FRUTILLA CLµSICO 900 GR;Lacteos;Yogur;Gran Compra;Danone;3055;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;YOGUR ILOLAY FIRME ENTERO DE VAINILLA EN POTE 120 GR;Lacteos;Yogur;ilolay;Savencia;609;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;YOGUR GRAN COMPRA 154 GR. C/ CEREALES;Lacteos;Yogur;ilolay;Savencia;1355;;;16/5/2025;012-001-10000;Coto
;7,79134E+12;YOGUR GRAN COMPRA SACHET 900GR;Lacteos;Yogur;ilolay;Savencia;2220;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;YOGUR ILOLAY 165GR. CEREALES;Lacteos;Yogur;ilolay;Savencia;1366,2;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;YOGUR ILOLAY CON CEREALES DESCREMADO ;Lacteos;Yogur;ilolay;Savencia;1366,2;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;YOGUR ILOLAY CREMOSO 120GR;Lacteos;Yogur;ilolay;Savencia;819;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;YOGUR ILOLAY CREMOSO P DESC  VAINILLA 120 GR;Lacteos;Yogur;ilolay;Savencia;819;;;16/5/2025;012-001-10000;Coto
;7,79079E+12;YOGUR ILOLAY DESCREMADO CON TROZOS DE DURAZNO 150 GR;Lacteos;Yogur;ilolay;Savencia;1246,95;;;16/5/2025;012-001-10000;Coto
